filename,artist,title,genre,lyrics,instrumental

In the chancel of S. Giles, Cripplegate, there is still to be seen a monument sacred to the memory of Constance Whitney, whose many virtues are described in somewhat rhetorical fashion upon a marble tablet. A figure above this scroll represents the lady in the act of rising from her coffin. This might be taken to be a beautiful symbolism, but such is not the case, for it represents an actual circumstance. The unfortunate lady had been buried while in a condition of suspended animation, and consciousness returned to her when the sexton opened the coffin and desecrated the body in order to steal a valuable ring which had been left upon one of her fingers. In former years when the rifling of tombs and body-snatching were by no means an infrequent practice, many similar cases came to light, and there can be no doubt that no inconsiderable proportion of persons were buried in a state of trance or catalepsy.

The story of Gabrielle de Launay, a lady whose cause was tried before the High Court of Paris, about 1760, caused a profound sensation throughout the whole of France. When eighteen years of age Gabrielle, the daughter of M. de Launay, the President of the Civil Tribunal of Toulouse, was betrothed to Captain Maurice de Serres. Unhappily the latter was suddenly ordered abroad to the Indies on active service. The President, fearing that his child might die in a foreign land, refused to allow the marriage to be celebrated immediately so that she might accompany her husband under his protection. The lovers parted heart-broken, and in about two years' time news reached France of the gallant young soldier's death. p. 41 This, however, proved to be false, although his safety was not known until, after an absence of well-nigh five years, be presented himself once more in Paris. Here he happened to pass the church of S. Roch, the entire facade of which was heavily draped with black and shrouded for the funeral of some person of distinction. Upon enquiry, he learned that the mourning was on account of a young and beautiful lady who had died suddenly after two days' illness, the wife of the President du Bourg, who before her marriage had been Mlle. Gabrielle de Launay. It appeared that, owing to the report of the death of Maurice de Serres, M. de Launay had compelled his daughter to marry this gentleman, who although nearly thirty years her senior was a figure of great wealth and importance. As may be imagined, the young captain was distracted with grief, but that night, taking a considerable sum in gold, he visited the sexton of the cemetery of S. Roch and with great difficulty bribed him to exhume the corpse of Madame du Bourg in order that he might once more look upon the features of the woman whom he had so passionately loved. With every precaution, under the pale light of a waning moon, the terrible task was completed, the coffin was silently unscrewed, and the unhappy lover threw himself upon his, knees in an agony of grief. At last the grave-digger suggested that everything must be replaced in order, when with a terrible cry the young officer suddenly seized the cold, clay body and, before the bewildered sexton could prevent him, threading his rapid course among the tombs, with lightning speed he disappeared into the darkness. Pursuit was useless, and nothing remained but for the poor man to replace the empty shell in the grave, to shovel back the earth and arrange the spot so that there might be no trace of any disturbance. He felt sure, at least, that his accomplice in so terrible a crime, a sacrilege which would inevitably bring the severest punishment upon those concerned in it, must maintain silence, if only for his own sake.

Nearly five years had passed when M. du Bourg, who upon the anniversary of his wife's death each June attended a solemn requiem, as he was passing through a somewhat unfrequented street in the suburbs of Paris came face to face with a lady in whom he recognised none other than the wife whose death he had mourned so tenderly and so long. p. 42 As he attempted to speak, she with averted looks swept past him as swiftly as the wind and, leaping into a carriage with emblazoned panels, was driven quickly away before he could reach the spot. However, M. du Bourg had noticed the arms of the noble house of de Serres, and he determined that inquiry should at once be made. It was no difficult task for a man of his position to obtain an order that the grave of his wife might be examined, and when this was done the empty broken coffin turned suspicion into certainty. The fact that the sexton had resigned his post and had gone no one knew where, but seemingly in comfortable circumstances shortly after the funeral of Madame du Bourg lent its weight to the investigations which were now taken in hand. Experienced lawyer that he was, M. du Bourg accumulated evidence of the first importance. He found that it was said that Captain Maurice de Serres had married his young and lovely wife, Madame Julie de Serres, some five years previously and, as it was supposed, then brought her back with him from some foreign country, to Paris.

The whole city was astounded when the President du Bourg demanded from the High Court the dissolution of the illegal marriage between Captain Maurice de Serres and the pretended Julie de Serres, who, as the plaintiff steadfastly declared, was Gabrielle du Bourg, his lawful wife. The novelty of the circumstances caused the profoundest sensation, and vast numbers of pamphlets were exchanged by the faculty, many of whom maintained that a prolonged trance had given rise to the apparent death of Madame du Bourg, and it was stated that although she had continued to exist for a great number of hours in her grave, cases of similar lethargies had been recorded, and even if such fits were of the rarest, yet the circumstance was possible. Madame Julie de Serres was summoned to appear in Court and answer the questions of the Judges. She stated that she was an orphan born in South America, and had never left her native country until her marriage. Certificates were produced, and on every side lengthy arguments were heard, which it is unnecessary to detail. Many romantic incidents ensued, but these, however interesting, must be passed over, for it shall suffice to say that eventually, mainly through the sudden introduction of her little daughter, amid a pathetic scene, the identity of Julie

p. 43

de Serres with Gabrielle du Bourg, née Launay, was established and acknowledged. In vain did her advocate plead that her marriage to M. du Bourg had been dissolved by death, although this fact most certainly ought to have been accepted as consonant with sound theology. None the less the result was that, in spite of her prayer to be allowed to enter a cloister, she was ordered to return to her first husband. Two days after, the President du Bourg awaited her arrival in the great hall of his mansion. She appeared, but could scarcely totter through the gates, for she had but a few moments previously drained a swift poison. Crying ""I restore to you what you have lost,"" she fell a corpse at his feet. At the same moment Captain de Serres died by his own hands.

It cannot escape notice that these events very closely resemble that novella of Bandello , which relates the true history of Elena and Gerardo, adventures nearly resembling the tragic tale of Romeo and Juliet. Elena and Gerardo are the children of two nobles of Venice, Messer Pietro and Messer Paolo, whose palaces fronted each other on the Grand Canal. Gerardo chances to see Elena at her window, and from that hour he knows neither happiness nor sleep until he has declared his consuming passion. A kindly nurse brings them together, and in her presence they exchange rings and vows of tenderest love before the statue of Madonna the Virgin, spending long nights in amorous ecstasy and bliss. For these unions were fast binding, although not a sacrament, indeed, until then had received the benison of Holy Church. It is a common saying to apply to any man: ""Si, è ammogliato; ma il matrimonio non è stato benedetto."" Wherefore the spousals of the lovers remained a secret.

In a little while Messer Paolo, thinking great things of his son's career in the world, dispatches the young man to Beirut, and Gerardo needs must go. But when he had been absent some six months Messer Pietro informs his daughter that he has appointed a day for her marriage with a young man of ancient house and fair estate, and not daring to tell her father what had passed, she sunk under her silent grief, and upon the evening before her new nuptials she fell into a swoon across her bed, so that in the morning she was found cold and stark as a stiffening corpse. The physicians assembled in numbers and talked learnedly; remedies of every sort were applied

p. 44

without avail; and no one doubted she was dead. So they carried her to church for burial and not for marriage. That night they bore in sombre and silent procession upon a black gondola to the Campo which is hard by San Pietro in Castello, where lies the Sacred Body of Venice's great patriarch, San Lorenzo Giustiniani. They left her there in a marble sarcophagus outside the church, with torches blazing around.

Now it happened that Gerardo's galley bad returned from Syria, and was newly anchored at the port of Lido. Many friends came to greet him, and as they talked, marking the funeral cortège, he idly asked who was gone. When be learned it was Elena, grief fell upon him like a cloud of night. But he dissembled until all had departed, when, calling his friend the captain of the galley, he told him the whole story of his love, and swore he would once again kiss his wife, even if he had to break open her monument. The captain tried in vain to dissuade him, but seeing it was of no avail the two men took a boat and rowed together to San Pietro. It was long after midnight when they landed and made their way to the place of sepulture. Pushing back the massive lid, Gerardo flung himself upon the body of his Elena. At length the good captain, who feared the Signors of the Night would visit the spot and put them under arrest, compelled the hapless lover to return to the boat, but he could no whit persuade him to leave Elena's body, and this Gerardo bore in his arms and reverently laid it in the boat, himself clasping it in his arms with many a sad kiss and bitter sigh. The captain, much alarmed, scarce dared to make for the galley, but rowed up and down and out to the open lagoon, the dying husband yet laid by his dead wife. However, the sea-breezes freshened with their salt tang, and far over the waters the horizon lightened towards dawn. It was then that the spark of life awoke in Elena's face; she moved gently, and Gerardo, starting from his grief, began to chafe her hands and feet. They carried her secretly to the house of the captain's mother; here she was put in a warm bed, possets and food were administered; presently she opened her eyes, and lived. A gracious and lordly feast was made by Messer Paolo for his son's return, and when all the company were assembled Gerardo entered, leading Elena in bridal array, and kneeling at his father's feet he said: ""Lo, my father, I bring you my wedded wife whom I have this day

p. 45

saved from death."" Great were the rejoicings, and Messer Pietro was summoned from his house of mourning to a home of gladness. So when the whole truth had been told him and he welcomed back not only his dead daughter but her husband also with a joyful heart and with thanksgiving, he blessed the young couple, and on the morrow morn Holy Church with solemn rite hallowed the bond of matrimony whose, joys had already been sweetly consummated.

The parallels between the two adventures are very striking. Our main interest in the sad story of de Serres and his love, which assuredly might have ended far otherwise, lies in the fact that the unfortunate Gabrielle du Bourg was actually buried as dead in her coffin, and only restored to life after several days had passed. Occasionally epitaphs may be seen both abroad and in England, which record some premature burial. Such a one was placed over the tomb of a Mrs. Blunden in the cemetery of Basingstoke, Hampshire, and this tells how the unfortunate lady was prematurely interred, but the original inscription is to a large extent obliterated. Unfortunately overwhelming evidence proves that such terrible accidents are far from rare, for Mr. William Tebb, in his authoritative work Premature Burial had collected of recent years from medical sources alone two hundred and nineteen narrow escapes from being buried alive; one hundred and forty-nine premature interments that actually took place; ten cases of bodies being dissected before life was extinct; three cases in which this shocking error was very nearly made; and two cases where the work of embalmment had already begun when consciousness returned.

There is no greater mistake than to suppose that most cases of premature burial, and of escape from premature burial, happened long ago, and that even then the majority of these took place under exceptional conditions, and for the most part in small towns or remoter villages on the continent. Amazing as it may appear in these days of enlightenment, the number of instances of narrowest escapes from premature burial, and also of this terrible fate itself, has not decreased of recent years, but it has, on the contrary, increased. In a letter on page 1,104 of the Lancet, 14th June, 1884, the witness describes in detail the appearance presented by two bodies which he saw in the crypt of the cathedral of Bordeaux, when

p. 46

part of the cemetery there had been dug up and many graves disinterred. In La Presse Médicale, Paris, 17th August, 1904, there is an article, ""The Danger of Apparent Death,"" by Doctor Icard of Marseilles, whose study La Mort réelle et la Mort apparente when published in 1897 attracted great attention. The writer, an eminent figure in the medical world, describes in detail some twelve cases of the revival of persons who had been certified as dead by their doctors, the body in one instance recovering consciousness when several physicians were present and the funeral ceremonies had actually commenced. It should be remarked that Dr. M. K. Boussakis, Professor of Physiology at the Faculty of Medicine of Athens, was one of the eye-witnesses upon that occasion, and a similar case is mentioned on the authority of Dr. Zacutus Lusitanus, who was also present. It should be remembered that Greece is the country where belief in the vampire still most strongly survives.

A terrible case of actual interment whilst still alive is described in a letter published in the Sunday Times, 6th September, 1896. Some years ago the Paris Figaro, in an article of some length considered the terrible possibilities of being buried alive, and within fifteen days the editor received over four hundred letters from different parts of France, and all these were from persons who had either themselves been buried alive, or been on the point of being so interred, or who had escaped a premature grave through some fortunate accident.

In September, 1895, a boy named Ernest Wicks was found lying on the grass in Regent's Park, apparently dead, and after being laid out in the S. Marylebone mortuary was brought back to life by the keeper, Mr. Ellis. When the doctor arrived the lad was breathing freely though still insensible, and a little later he was removed to the Middlesex Hospital. Here the surgeon pronounced him to be ""recovering from a fit."" At an inquest held at Wigan, 21st December, 1902, Mr. Brighouse, one of the County Coroners for Lancashire, remarked with great emphasis upon the extraordinary circumstances, for he informed the jury that the child upon whom they sat had ""died"" four times, and the mother had obtained no less than three medical certificates of death, any one of which would have been sufficient for the subject to have been buried. In 1905, a Mrs. Holden, aged twenty-eight, living at Hapton, near Accrington, ""died,"" and the doctor did not hesitate

p. 47

to give a certificate of death, when all the arrangements for the funeral were made. Fortunately, the undertaker noticed a slight twitch of the eyelids, and eventually the woman's life was saved, and she lived well and strong under perfectly normal conditions. On 7th January, 1907, the Midland Daily Telegraph reported the case of a child who ""to all intents and purposes died"" whilst an operation was being performed upon it. However, the patient who had been certified dead more than half-an-hour before recovered. On 14th September, 1908, the papers published the details of an extraordinary trance of a Mrs. Rees, Nora Street, Cardiff, who appeared to have had a very narrow escape from premature burial. To go back some forty years, there may be found fully reported in the British Medical Journal, 31st October, 1885, the famous case of a child at Stamford Hill who fell into convulsions and passing into a trance was supposed to have died, recovering consciousness only after five days. Hufeland, dealing with these instances of trance, remarks that ""Six or seven days are often required to restore such cases. Dr. Charles Londe says that fits of this kind ""last for days and days together,"" and that ""it seems not improbable that people may have been buried in this state in mistake for death."" A case of exceptional interest is described as occurring in 1883 by the Professor of Medicine in the University of Glasgow, Dr. W. T. Gairdner. The person whom he was treating remained in a trance which lasted twenty-three consecutive weeks, and so remarkable a circumstance attracted very considerable attention at the time, giving rise to a lengthy controversy.

It should be more widely known that the ordinary simulacra of death are utterly deceptive and Dr. John Oswald remarks in his profound work Suspended Animal Life, ""in consequence of an ignorant confidence placed in them  persons who might have been restored to life . . . have been consigned to the grave."" In September, 1903, Dr. Forbes Winslow emphasized the fact that ""all the appearances of death may be so strikingly displayed in a person in a cataleptic condition that it is quite possible for burial to take place while life is not extinct,"" and he added ""I do not consider that the ordinary tests employed to ascertain that life is extinct are sufficient; I maintain that the only satisfactory proof of death is decomposition.""

p. 48

Even from this very hasty review, and examples might be multiplied, indeed are multiplying in every direction almost daily, terrible truth though it may be, it is obvious that premature burial is by no means an uncommon thing, whilst recovery from catalepsy or deep trances, sometimes lasting very many days, is even more frequent, and such cases have been recorded in all ages, times without number. It is, I think, exceedingly probable that extraordinary accidents of this kind, which would have been gossiped and trattled throughout large districts, and, passing from old to young, whispered round many a winter's fireside, were bound soon to have assumed the proportions of a legend which must, consciously or unconsciously, have continually gathered fresh accretions of horror and wonder in its train. It is possible, I say, that hence may have been evolved some few details which notably helped to swell the vampire tradition. I do not for a moment wish to imply that these circumstances, which we have just considered at some length, however striking and ghastly, were in any way the foundation of the belief in vampires. I would rather emphasize that the tradition goes far deeper and contains far more dark and scathful reality than this. I would not even suggest that premature burial and resuscitation from apparent death added anything essentially material to the vampire legend, but I do conceive it probable that these macabre happenings, ill-understood and unexplained, did serve to fix the vampire tradition more firmly in the minds of those who had been actual witnesses of, or who by reliable report knew of similar occurrences, and were fearful and amazed.

There are to be read examples of persons who, after death, have given evident signs of life by their movements. One such case is related by Tertullian, who tell s us that he himself witnessed it, ""de meo didici."" A young woman, who had once been in slavery, a Christian, after she had been married but a few months died suddenly in the very flower of her age and happiness. The body was carried to the church, and before it was entrusted to the earth, a service was held. When the priest, who was saying the requiem ""praesente cadauere,"" raised his hands in prayer, to the astonishment of all the young girl who was lying upon her bier with her hands laid in repose at her side, also lifted her hands and gently clasped them as if she too were taking part

p. 49

in the supplication of the Mass, and then toward the end she refolded them in the original position.

Tertullian also says that on one occasion, when a body was about to be interred, a body which was already in the grave seemed to draw to one side as though to make place for the newcomer.

In the life of S. John the Almsgiver, Patriarch of Alexandria, written by Leontius Archbishop of Cyprus, we are told that when the saint who was aged sixty-four, died at Amanthus in Cyprus, 11th November, 616, his body was brought with great veneration and holy observance to the principal church of that place. Here was opened a magnificent tomb in which two bishops had already been buried. It is said that out of respect the two bodies drew one to the right and one to the left, and that this took place in the sight of all who were present, ""non unus, neque decem, neque centum uiderunt, sed omnis turba, quae conuenit ad eius sepulturam."" It must be remembered that Archbishop Leontius had his facts from those who had actually been present at the interment, and the same account may be found in the Menology of Symeon Metaphrastes.

Evagrius Ponticus relates the legend of a certain Anchorite named Thomas, who died in the Nosokomeion at Daphne, a suburb of Antioch, where was the shrine of the martyr S. Babylas. The hermit, a stranger, was buried in that part of the cemetery used for beggars and the very poor. In the morning, however, the body was found to be lying by a rich Mausoleum in the most honourable part of the grounds. It was again interred, but when on the following day it was found by the sexton that the same thing had happened a second time, the people hastened to the patriarch Ephraim and told him of the marvel. Thereupon the body was borne with great rejoicing with an attendance of wax flambeaux and fuming frankincense into the town, and honourably enshrined with worship meet in one of the churches, and for many years the city annually observed the festival of the Translation of S. Thomas Eremita. The same story is related by the ascetical writer, the monk Johannes Moschus, in his very beautiful treatise Δειμών Pratum spirituale, ""The Spiritual Meadow,"" but Moschus says that the remains of the hermit rested in his grave whilst in veneration for his

p. 50

sanctity the bodies of those who were buried near had been found to have issued forth and modestly lay at some considerable distance.

In Hagiology there are many instances of the dead hearing, speaking and moving. Thus in the life of S. Donatus, the patron of Arezzo, who succeeded the first bishop S. Satyrus towards the end of the third century, we are told that Eustasius, receiver-general of the revenues of Tuscany, being called away on a journey, for safety sake left the public funds in the hands of his wife, Euphrosina. This lady, being afraid that her house might be robbed, secretly buried the chests in the earth. She told the matter to no one, but unhappily before her husband's return she expired suddenly in the night, and it was quite unknown where she had concealed her charge. Eustasius was beside himself with grief and fear, for it seemed inevitable that be should be accused of peculation by his enemies, and condemned to death. In his despair he betook himself to S. Donatus, and the holy man asked him that they might visit the grave of Euphrosina. A great company gathered in the church, when the saint, going up to the grave, said in a loud voice that might be heard by all: ""Euphrosina, tell us we pray thee, where thou didst put the public funds."" The woman answered from her tomb, and certainly her accents were heard revealing the hiding-place. S. Donatus went with the receiver-general to the spot indicated, and there they found the money carefully secured.

It is related in the life of the famous Anchorite, S. Macarius of Egypt, who died A.D. 394, that one of the monks of his laura was accused of murder, and as those who lay the charge spoke with great gravity and sureness, S. Macarius bade them all resort to the grave of the deceased, where, striking his staff upon the ground, he adjured the dead man in these words: ""The Lord by me bids you tell us whether this man, who is now accused of your murder, in truth committed the crime, or was in any way consenting thereto?"" Immediately a hollow voice issuing from the tomb declared: ""Of a truth he is wholly innocent, and had no hand at all in my death."" ""Who then,"" inquired the saint, ""is the guilty one?"" The dead man replied: ""It is not for me, my father, to bear witness; let it suffice to know that he who has been accused is innocent. Leave the guilty in the hands of God. Who

p. 51

can say whether the all-holy and compassionate God may not have mercy upon him and bring him to repentance.""

In the history of S. Rheticus, as related by C. Vettius Aquilinus Juvencus, the Latin poet of the fourth century, who was so popular in the Middle Ages, we are told that when the saint had expired,"" his body was carried in solemn procession to the grave of his deceased wife, and suddenly, to the amazement of all present, the dead mail arose on his bier and said: ""Dost thou remember well, my dear wife, that which thou didst ask me upon thy death-bed? Lo, here am I come to fulfil the promise made so long syne. Receive me then whom you have sweetly expected all this while."" At these words it appeared as if the deceased wife, who had been dead for many years, revived again, and breaking the linen bands which enswathed her, she stretched forth her hands to her husband.  The corpse was lowered into the tomb, and there the twain lie in peace, awaiting the resurrection of the just.

Not unsimilar is the legend of S. Injurieux, whose dead body moved out of its own grave to repose in that of his wife Scholastica. Injurieux was a noble senator of Clermont in Auvergne, who married in virgin wedlock a lady of rank, Scholastica. S. Gregory of Tours, in his Historia Francorum, tells us that Scholastica died first, and Injurieux, standing by the coffin in which her body was laid, as she was about to be carried forth to burial said in the presence of all: ""I thank Thee, O, God, for having bestowed upon me this maiden treasure, which I return into Thy hands unspotted, even as I received it."" The dead wife smiled at these words, and her voice was heard to reply: ""Why dost thou speak, O my husband, of these things which concern no one but ourselves?"" Hardly had the lady been buried in a magnificent tomb, when the husband died also, and for some reason was temporarily interred in a separate grave, at a distance from the monument of his wife. On the next morning it was found that Injurieux had left the place where he had been laid, and his dead body reposed by the side of that of Scholastica. No man dared disturb the two corpses, and to the present day the senator and his wife are popularly called ""The Two Lovers.""

In his Vies des Saints Monsignor Guérin relates the following

p. 52

story S. Patrick: ""St. Patrice commande à la mort de rendre ses victimes afin que leur propre bouche proclame devant le peuple la vérité des doctrines qu'il leur annonce; ou bien il s'assure si son ordre de planter une croix sur la tombe des chrétiens, et non des infidèles, a été fidélement exécuté, en interrogeant les morts eux-mêmes, et en apprenant de leur bouche s'ils ont mérité ce consolant hommage.""

In this connexion--the tradition of a dead person who speaks--the story of S. Melor may be not impertinent. About the year 400 A.D., there was a certain Duke of Cornwall named Melian, whose brother, Rivold, conspired against him and put him to death. The duke had left a young son, Melor, whom the usurper feared to slay, but sent to be brought up under the strictest rule in one of the Cornish monasteries, where the novice continually edified the community by his holy life, having  the gift of miracles. After a few years Rivold, being afraid lest the boy should depose him, bribed a soldier named Cerialtan to murder Melor secretly. This was accordingly done. The assassin cut off the head of Melor, and carried it to the duke. He had murdered the boy in the depths of the forest, whither he had enticed him, and as he was making his way through the thicket lie chanced to look back his eyes being attracted by a great light. And lo, all around the body stood a company of angels, robed in white albs, and holding in their hands tapers which glistered as golden stars. When he had gone a little further, the wretched murderer was overcome by parching thirst, and almost fainting on his path he cried out in an agony: ""Wretched man that I am! I die for a draught of cool water."" Then the head of the murdered boy spoke to him, saving: ""Cerialtan, strike upon the grass of this lawn with thy stick, and a fountain shall spring forth for thy need."" The man did so, and having quenched his thirst at the miraculous well, be went swiftly on his way. Now when the head was brought into the presence of Duke Rivold this evil tyrant smote it with his hand, but he instantly sickened, and three days afterwards he died. The head was then taken back to the body and was honourably buried with it. And not many years afterwards the relics were translated with great worship to the town of Amesbury, which is in Wiltshire.

In his Histoire hagiologique du diocèse de Valence, l'abbé

p. 53

Nadal tells us that when S. Paulus succeeded S. Torquatus as bishop of St-Paul-Trois-Châteaux, shortly after his consecration a certain Jew, a common usurer, came up to him in the streets of the city and loudly demanded a large sum of money which, as he said, had been lent to Bishop Torquatus, the predecessor of Paulus. In order to ascertain whether this claim was equitable or not, S. Paulus, robed in full pontificals, visited the tomb of S. Torquatus in the cathedral, and touching the place of sepulture with his crozier requested Torquatus to declare whether the money had been repaid or no. The voice of the dead bishop immediately answered from the grave: ""Verily hath the Jew received his money, returned unto him at the appointed time, with interest, ay, and double interest."" The chronicles tell us that this undoubtedly took place, for many were present and bear witness that they both saw and heard these things.

Eugippius, who succeeded the martyr S. Vigilius in the see of Trent, has left us a life of S. Severinus, who was one of the last Christian bishops among the Roman inhabitants of the district of the Danube, immediately before the withdrawal to Italy. On one occasion S. Severinus having watched all night by the bier of a priest named Silvanus bade him at dawn once more speak to his brethren who longed to hear his voice, for he had been an eloquent and fervent preacher. Silvanus opened his eyes and the saint asked him if he wished to return to life. But the dead man answered: ""My father, detain me no longer here I pray thee, nor delay for me that hour of everlasting rest which those who sleep in Jesus most sweetly enjoy."" And then, closing his eyes, in this world he woke no more.

This happening must at once bring to mind the famous miracle of S. Philip Neri, who was the spiritual director of the Massimo family. In 1583 the son and heir of Prince Fabrizio Massimo died of a fever at the age of fourteen, and when, amid the lamentations of the bereaved parents and the weeping relatives, S. Philip entered the room, he laid his hand upon the brow of the youth, and called him by name. Upon this the dead boy returned to life, opened his eyes, and sat up in the bed. ""Art thou unwilling to die?"" asked the saint. ""No,"" sighed the youth gently. ""Art thou resigned to yield they soul?"" ""I am."" ""Then go,"" said S. Philip. ""Va,

p. 54

che sii benedetto, e prega Dio per noi!"" The boy sank back on his pillow with a heavenly smile, and a second time expired. On 16th March every year a festa is held in the family chapel within Palazzo Massimo in memory of this miracle.

It is related in the life of S. Theodosius the Cenobite, written by Bishop Theodore of Petra , that a large sepulchre having been made near the monastery, S. Theodosius said: ""The tomb is now finished indeed, but who will be the first among us to occupy it?"" Whereupon a certain monk named Basil, falling upon his knees, prayed that this honour might be his, and within the space of about a month, without pain or disease, he passed away as a man who takes his rest in sleep. Yet for full forty days afterwards S. Theodosius, at matins and at the other hours, saw the dead monk still occupying his place in the choir. It was he alone who saw the monk, but others, especially one Aetius, heard his voice. Whereupon Theodosius prayed that all might see the apparition of Basil, and assuredly the eyes of all were opened so that they beheld him in his wonted place in their midst. When Aetius would joyfully have embraced the figure it vanished from his touch, saying the words: ""Hold, Aetius. God be with You, my father and my brethren. But me shall ye see and hear no more.""

It was the custom of S. Gregory, Bishop of Langres, to rise from his bed at night, when everyone else was fast in repose, and going quietly into the church to spend several hours at his devotions. This was long unobserved, but it so happened that one night one of the brethren lay awake, and he observed the bishop on his way down the corridors. From curiosity he stole softly after him, and presently saw him enter the Baptistry, the door of which seemed to open to him of its own accord. For some time there was silence; and then the voice of the bishop was heard chanting aloud the antiphon, when immediately afterwards many voices took up the psalm, and the singing, decani and cantori, continued for the space of three hours. ""I, for my part;"" says S. Gregory of Tours, ""think that the Saints, whose Relics were there venerated and preserved, revealed themselves to the blessed man, and hymned praises to God in company with him.""

Examples of later date when under exceptional conditions dead persons have returned to life, are not infrequently to

p. 55

be found. S. Stanislaus the Martyr, Bishop of Cracow, had bought for church purposes very ample estates from one Peter. This man died some few years afterwards, whereupon his heirs claimed the property. They had discovered that the bishop had taken no acquittance, and accordingly as he had no document to show in proof of his right, the courts ordered him to return the land to the plaintiffs. But the saint went to the tomb of the deceased, and having touched the body he bade it to arise and follow him. Peter instantly obeyed the summons, and this pale and ghastly figure accompanied the bishop into the King's Court. Whilst all trembled and were sore amazed Stanislaus said to the Judge: ""Behold, my lord, here is Peter himself who sold me the estate. He has come even from the grave to vindicate the truth."" In hollow accents the phantom or corpse confirmed the statement of the bishop in every particular, and fearful as they sat the judges reversed their former decision. When this bad been done the figure seemed to fade away from their sight. The body had returned to the tomb, and here it lay decently composed, having yielded up his breath a second time.

A not dissimilar incident is said to have occurred in the life of S. Antony of Padua, whose father was accused at Lisbon of having been privy to the death of a certain nobleman, even if he had not actually slain him, as was implied. The saint, having requested that the body of the murdered man should be brought into court, solemnly adjured him saying: ""Is it true that my father in any way consented unto or contrived thy assassination?"" With a deep groan the body made reply: ""In no wise is the accusation true. It is altogether false and framed of malice."" Whereupon the magistrates convinced by this positive declaration set free the prisoner.

On 9th March, 1463, S. Catherine of Bologna, a Poor Clare, died at the convent there, and so great was her reputation for sanctity that rather more than a fortnight after her burial, her body was disinterred and placed in the church upon an open bier for the veneration of all. The vast, crowds who came were struck with the fact that her face retained a fresh and glowing colour, far more lively, indeed, than during her life. Amongst others who visited the remains was a little maid of eleven years old by name Leonora Poggi. As out of reverence she stood at some distance, it was noticed that the

p. 56

body not only opened wide its eyes, but made a sign with the hand, saying: ""Leonora, come hither."" The girl advanced trembling, but S. Catherine added: ""Do not be afraid; you will be a professed nun of this community, and all in the convent will love you. Nay, more, you shall be the guardian of this, my body."" Eight years afterwards Leonora refused the hand of a wealthy suitor of high rank, and took the veil in the house of Corpus Domini. Here she lived for no less than five and fifty years, reaching an extreme old age with the love and respect of the whole sisterhood. She was indeed for half a century the guardian of the most holy relic of the body of S. Catherine.

Immediately after the death of that great ecstatica, S. Maria Maddelena de Pazzi, who expired 25th May, 1607, the body of the holy Carmelite was honourably laid upon a catafalque in the nuns' church of S. Maria degli Angeli, whilst all Florence thronged thither to kiss her feet and touch were it but her raiment with medals and rosaries. Among the first who visited the convent and who were favoured by being allowed to venerate the body before the multitude won admittance was a certain pious Jesuit, Father Seripandi, and in his company chanced to be a young man of noble family whom he was striving to turn from the most dissolute courses. Whilst the good priest knelt in prayer the youth scanned intently the countenance of the Saint, but she frowning slightly gently turned away her face as if offended at his gaze. He stood abashed and dumbfounded, when Father Seripandi said: ""Verily, my son, this Saint would not suffer your eyes to behold her, inasmuch as your life is so licentious and lewd."" ""It is true,"" cried the young man, ""but God helping me I will amend my ways in every particular."" He did so, and before long was distinguished by no ordinary piety and observance of religion.

Similar cases of the resuscitation of the dead, corpses that arose from their graves, the movement of dead bodies, might indeed be almost indefinitely multiplied. And it is not at all impossible that as these extraordinary circumstances happened in the lives of the Saints, so they would be imitated and parodied by the demon, for, as Tertullian has said, ""diabolus simia Dei.""

It has been well remarked that man has always held the

p. 57

dead in respect and in fear. The Christian Faith, moreover, has its seal upon the sanctity of death. Even from the very infancy of humanity the human intelligence, inspired by some shadow of the divine truth, has refused to believe that those whom death has taken are ought but absent for a while, parted but not for ever. It has been argued, and not without sound sense, that primitive man desired to keep the dead, to preserve the mortal shell, and what are the tomb, the cave of prehistoric man, the dolmen of the Gaulish chieftain, the pyramid of Pharaoh, but the final dwelling-place, the last home? As for the actual corpse, this still had some being, it yet existed in the primitive idea. There can be nothing more horrible, no crime more repellent, than the profanation of the dead.

Dr. Épaulard says: ""Les vraies et graves profanations, de veritables crimes, reconnaissent pour mobile les grandes forces impulsives qui font agir l'être humain. Je nommerai cela vampirisme, quitte à expliquer par la suite l'origine de cette appellation.

""L'instinct sexuel, le plus perturbateur de tons les instincts, doit être cité en première ligne comme, l'un des facteurs les plus importants du vampirisme.

""La faim, besoin fondamental de tout être vivant, aboutit dans quelques circonstances à des actes du vampirisme. On pourait citer maint naufrage et maint siège célèbre on la nécessité fit loi. Le cannibalisme du bien des tribes savages n'a pas d'autre origine que la faim à satisfaire.

Chez l'homme se développe énormément l'instinct de propriété. D'où le travail, d'où, chez certains, le vol. Nous venons de voir que la coutume de tons les temps fut d'orner les morts de ce qu'ils aimaient à posséder. Les voleurs n'ont pas hésité à dépouiller les cadavres. . . . Les parlements et les tribunaux eurent assez souvent à châtier des voleurs sacrilèges.""

