filename,Artist,Title,genre
hiphop.00032.wav, De La Soul, Buddy,hiphop
hiphop.00033.wav, Dr Dre, The Next Episode,hiphop
hiphop.00034.wav, Nice & Smooth, Hip Hop Junkies,hiphop
hiphop.00035.wav, Allen Iverson, 40 Bars,hiphop
hiphop.00036.wav, Beastie Boys, Brass Monkey,hiphop
hiphop.00037.wav, Lil Bow Wow, Bounce With Me,hiphop
hiphop.00038.wav, 2Pac, California Love,hiphop
hiphop.00039.wav, Lauryn Hill," Every Ghetto, Every City",hiphop
hiphop.00040.wav, Lauryn Hill, Ex-Factor,hiphop
hiphop.00041.wav, Wu-Tang Clan, Dog Shit,hiphop
hiphop.00042.wav, Wu-Tang Clan, Triumph,hiphop
hiphop.00043.wav, Wyclef Jean, Anything Can Happen,hiphop
hiphop.00044.wav, Wyclef Jean, Guantanamera,hiphop
hiphop.00045.wav, Lauryn Hill," Every Ghetto, Every City",hiphop
hiphop.00046.wav, A Tribe Called Quest, Check The Rhime,hiphop
hiphop.00047.wav, A Tribe Called Quest, Award Tour,hiphop
hiphop.00048.wav, A Tribe Called Quest, Can I Kick It?,hiphop
hiphop.00049.wav, A Tribe Called Quest, Scenario,hiphop
hiphop.00050.wav, A Tribe Called Quest, Electric Relaxation,hiphop
hiphop.00051.wav, A Tribe Called Quest, Luck Of Lucien,hiphop
hiphop.00052.wav,N/A,N/A,hiphop
hiphop.00053.wav,N/A,N/A,hiphop
hiphop.00054.wav,N/A,N/A,hiphop
hiphop.00055.wav, Cypress Hill, I want to get high,hiphop
hiphop.00056.wav, Cypress Hill, I Ain't Goin' Out Like That,hiphop
hiphop.00057.wav, Cypress Hill, Lick A Shot,hiphop
hiphop.00058.wav, Cypress Hill, Lil' Putos,hiphop
hiphop.00059.wav, Cypress Hill, Hits From The Bong,hiphop
hiphop.00060.wav, Cypress Hill," What Go Around Come Around, Kid",hiphop
hiphop.00061.wav, Cypress Hill, A to the K,hiphop
hiphop.00062.wav, A Tribe Called Quest, Keeping It Moving,hiphop
hiphop.00063.wav, A Tribe Called Quest, Find A Way,hiphop
hiphop.00064.wav, A Tribe Called Quest, Sucka Nigga,hiphop
hiphop.00065.wav, A Tribe Called Quest, Check The Rhime,hiphop
hiphop.00066.wav, A Tribe Called Quest, Bonita Applebum,hiphop
hiphop.00067.wav, A Tribe Called Quest, Award Tour,hiphop
hiphop.00068.wav, A Tribe Called Quest, Can I Kick It?,hiphop
hiphop.00069.wav, A Tribe Called Quest, Scenario,hiphop
hiphop.00070.wav, A Tribe Called Quest, Buggin' Out,hiphop
hiphop.00071.wav, A Tribe Called Quest, If The Papes Come,hiphop
hiphop.00072.wav, A Tribe Called Quest, Electric Relaxation,hiphop
hiphop.00073.wav, A Tribe Called Quest, Jazz (We've Got),hiphop
hiphop.00074.wav, A Tribe Called Quest, I Left My Wallet In El Segundo,hiphop
hiphop.00075.wav, A Tribe Called Quest, Stressed Out,hiphop
hiphop.00076.wav, 50 Cent, Thug Love,hiphop
hiphop.00077.wav, Busta Rhymes, What's It Gonna Be?,hiphop
hiphop.00078.wav, 50 Cent, Thug Love,hiphop
hiphop.00079.wav, Eminem, The Real Slim Shady,hiphop
hiphop.00080.wav, Eminem, Marshall Mathers,hiphop
hiphop.00081.wav, Public Enemy, Contract on the World Love Jam,hiphop
hiphop.00082.wav, Public Enemy, Brothers Gonna Work It Out,hiphop
hiphop.00083.wav, Public Enemy, 911 Is A Joke,hiphop
hiphop.00084.wav, Public Enemy, Incident At 66.6 FM,hiphop
hiphop.00085.wav, Public Enemy, Welcome To The Terrordome,hiphop
hiphop.00086.wav, Public Enemy, Pollywanacraka,hiphop
hiphop.00087.wav, Public Enemy, Anti-Nigger Machine,hiphop
hiphop.00088.wav, Public Enemy, Burn Hollywood Burn,hiphop
hiphop.00089.wav, Public Enemy, Power To The People,hiphop
hiphop.00090.wav, Public Enemy, Who Stole the Soul,hiphop
hiphop.00091.wav, Public Enemy, Fear of a Black Planet,hiphop
hiphop.00092.wav, Public Enemy, Revolutionary Generation,hiphop
hiphop.00093.wav, Public Enemy," Can't Do Nuttin' For Ya, Man!",hiphop
hiphop.00094.wav, Public Enemy, Reggie Jax,hiphop
hiphop.00095.wav, Public Enemy, Leave This off Your Fu*kin Charts,hiphop
hiphop.00096.wav, Public Enemy, B Side Wins Again,hiphop
hiphop.00097.wav, Public Enemy, War At 33 1/3,hiphop
hiphop.00098.wav, Public Enemy, Fight the Power,hiphop
hiphop.00099.wav, RUN-DMC, Let's Stay Together (Together Forever),hiphop
jazz.00000.wav, Leonard Bernstein," On the Town: Three Dance Episodes, The great lover",jazz
jazz.00001.wav, Leonard Bernstein," Symphonic dances from West Side Story, Prologue",jazz
jazz.00002.wav, James Carter, 'Round Midnight,jazz
jazz.00003.wav, James Carter, You Never Told Me That You Care,jazz
jazz.00004.wav, James Carter, The Intimacy Of My Woman's Beautiful Eyes,jazz
jazz.00005.wav, James Carter, 1944 Stomp,jazz
jazz.00006.wav, James Carter, The Stevedore's Serenade,jazz
jazz.00007.wav, James Carter, Born To Be Blue,jazz
jazz.00008.wav, James Carter, Deep Throat Blues,jazz
jazz.00009.wav, James Carter, A Ballad For A Doll,jazz
jazz.00010.wav, James Carter, Eventide,jazz
jazz.00011.wav, Joe Lovano, Lonnie's Lament,jazz
jazz.00012.wav, Joe Lovano, Reflections,jazz
jazz.00013.wav, Joe Lovano, Little Willie Leaps,jazz
jazz.00014.wav, Joe Lovano, This Is All I Ask,jazz
jazz.00015.wav, Joe Lovano, 26-2,jazz
jazz.00016.wav, Joe Lovano, Duke Ellington's Sound Of Love,jazz
jazz.00017.wav, Joe Lovano, Sounds Of Joy,jazz
jazz.00018.wav, Joe Lovano, Fort Worth,jazz
jazz.00019.wav, Joe Lovano, Birds Of Springtimes Gone By,jazz
jazz.00020.wav, Joe Lovano, I Can't Get Started,jazz
jazz.00021.wav, Joe Lovano, Uprising,jazz
jazz.00022.wav, Joe Lovano, Sail Away,jazz
jazz.00023.wav, Joe Lovano, Blues Not to Lose,jazz
jazz.00024.wav, Joe Lovano, Song And Dance,jazz
jazz.00025.wav, Branford Marsalis Trio, Roused About,jazz
jazz.00026.wav, Branford Marsalis Trio, The Beautyful Ones Are Not Yet Born,jazz
jazz.00027.wav, Branford Marsalis Trio, Xavier's Lair,jazz
jazz.00028.wav, Branford Marsalis Trio, Cain & Abel,jazz
jazz.00029.wav, Branford Marsalis Trio, Citizen Tain,jazz
jazz.00030.wav, Branford Marsalis Trio, Gilligan's Isle,jazz
jazz.00031.wav, Branford Marsalis Trio, Dewey Baby,jazz
jazz.00032.wav, Branford Marsalis Trio, Beat's Remark,jazz
jazz.00033.wav, Coleman Hawkins, Body and Soul,jazz
jazz.00034.wav, Coleman Hawkins, Dinah,jazz
jazz.00035.wav, Coleman Hawkins, April in Paris,jazz
jazz.00036.wav, Coleman Hawkins, Sugar Foot Stomp,jazz
jazz.00037.wav, Coleman Hawkins, I've Got the World On a String,jazz
jazz.00038.wav, Coleman Hawkins, Under Paris Skies,jazz
jazz.00039.wav, Coleman Hawkins, When Lights Are Low,jazz
jazz.00040.wav, Coleman Hawkins, She's Funny That Way,jazz
jazz.00041.wav, Coleman Hawkins, My Blue Heaven,jazz
jazz.00042.wav, Coleman Hawkins, Say It Isn't So,jazz
jazz.00043.wav, Coleman Hawkins, I Love Paris,jazz
jazz.00044.wav, Coleman Hawkins, Sweet Lorraine,jazz
jazz.00045.wav, Coleman Hawkins, How Strange,jazz
jazz.00046.wav, Coleman Hawkins, Spotlite,jazz
jazz.00047.wav,N/A,N/A,jazz
jazz.00048.wav,N/A,N/A,jazz
jazz.00049.wav,N/A,N/A,jazz
jazz.00050.wav,N/A,N/A,jazz
jazz.00051.wav, Coleman Hawkins, Body and Soul,jazz
jazz.00052.wav,N/A,N/A,jazz
jazz.00053.wav, Coleman Hawkins, Dinah,jazz
jazz.00054.wav,N/A,N/A,jazz
jazz.00055.wav, Coleman Hawkins, April in Paris,jazz
jazz.00056.wav,N/A,N/A,jazz
jazz.00057.wav, Coleman Hawkins, There Will Never Be Another You,jazz
jazz.00058.wav, Coleman Hawkins, Sugar Foot Stomp,jazz
jazz.00059.wav,N/A,N/A,jazz
jazz.00060.wav, Coleman Hawkins, I've Got the World On a String,jazz
jazz.00061.wav,N/A,N/A,jazz
jazz.00062.wav, Coleman Hawkins, Under Paris Skies,jazz
jazz.00063.wav,N/A,N/A,jazz
jazz.00064.wav,N/A,N/A,jazz
jazz.00065.wav, Coleman Hawkins, When Lights Are Low,jazz
jazz.00066.wav,N/A,N/A,jazz
jazz.00067.wav, Coleman Hawkins, She's Funny That Way,jazz
jazz.00068.wav, Coleman Hawkins, Say It Isn't So,jazz
jazz.00069.wav, Coleman Hawkins, I Love Paris,jazz
jazz.00070.wav, Coleman Hawkins, Sweet Lorraine,jazz
jazz.00071.wav, Coleman Hawkins, How Strang,jazz
jazz.00072.wav, Coleman Hawkins, Spotlite,jazz
jazz.00073.wav, Dexter Gordon, Scrapple From The Apple,jazz
jazz.00074.wav, Dexter Gordon, Willow Weep For Me,jazz
jazz.00075.wav, Dexter Gordon, Broadway,jazz
jazz.00076.wav, Dexter Gordon, Stairway To The Stars,jazz
jazz.00077.wav, Dexter Gordon, A Night In Tunisia,jazz
jazz.00078.wav,N/A,N/A,jazz
jazz.00079.wav,N/A,N/A,jazz
jazz.00080.wav,N/A,N/A,jazz
jazz.00081.wav,N/A,N/A,jazz
jazz.00082.wav,N/A,N/A,jazz
jazz.00083.wav, Tony Williams, Red Mask,jazz
jazz.00084.wav,N/A,N/A,jazz
jazz.00085.wav,N/A,N/A,jazz
jazz.00086.wav, Tony Williams, Blackbird,jazz
jazz.00087.wav, Miles Davis, So What,jazz
jazz.00088.wav, Miles Davis, Freddie Freeloader,jazz
jazz.00089.wav, Miles Davis, Blue in Green,jazz
jazz.00090.wav, Miles Davis, All Blues,jazz
jazz.00091.wav, Miles Davis, Flamenco Sketches,jazz
jazz.00092.wav, Miles Davis, Flamenco Sketches (alternate),jazz
jazz.00093.wav,N/A,N/A,jazz
jazz.00094.wav, Joe Henderson, Miles Ahead,jazz
jazz.00095.wav, Joe Henderson, Joshua,jazz
jazz.00096.wav, Joe Henderson, Pfrancing (No Blues),jazz
jazz.00097.wav, Joe Henderson, Flamenco Sketches,jazz
jazz.00098.wav, Joe Henderson, Milestones,jazz
jazz.00099.wav, Joe Henderson, Teo,jazz
metal.00000.wav, Falconer, Mindtraveller,metal
metal.00001.wav, Gamma Ray, Beyond The Black Hole,metal
metal.00002.wav, Iron Maiden, Flight of Icarus,metal
metal.00003.wav, Anthrax, Metal Thrashing Mad,metal
metal.00004.wav, Dark Tranquillity, Of Chaos And Eternal Night,metal
metal.00005.wav, Iron Maiden, Wasted Years,metal
metal.00006.wav,N/A,N/A,metal
metal.00007.wav, Coroner, Die By My Hand,metal
metal.00008.wav,N/A,N/A,metal
metal.00009.wav,N/A,N/A,metal
metal.00010.wav,N/A,N/A,metal
metal.00011.wav,N/A,N/A,metal
metal.00012.wav, Dark Tranquillity," Away, Delight, Away",metal
metal.00013.wav, Dark Tranquillity, Of Chaos And Eternal Night,metal
metal.00014.wav, Dark Tranquillity, With The Flaming Shades Of Fall,metal
metal.00015.wav, Dark Tranquillity, Nightfall By The Shore Of Time,metal
metal.00016.wav,N/A,N/A,metal
metal.00017.wav,N/A,N/A,metal
metal.00018.wav,N/A,N/A,metal
metal.00019.wav,N/A,N/A,metal
metal.00020.wav,N/A,N/A,metal
metal.00021.wav, Creed, I'm Eighteen,metal
metal.00022.wav, Ozzy Osbourne, Crazy Train,metal
metal.00023.wav,N/A,N/A,metal
metal.00024.wav, Jacobs Dream, Kinescope,metal
metal.00025.wav, Megadeth, Peace Sells,metal
metal.00026.wav,N/A,N/A,metal
metal.00027.wav,N/A,N/A,metal
metal.00028.wav, Motorhead, Ace Of Spades,metal
metal.00029.wav, Living Colour, Glamour Boys,metal
metal.00030.wav, Megadeth, Trust,metal
metal.00031.wav, Motorhead, Born To Raise Hell,metal
metal.00032.wav, Scorpions, Blackout,metal
metal.00033.wav, Metallica, Enter Sandman,metal
metal.00034.wav, Iron Maiden, The Trooper,metal
metal.00035.wav,N/A,N/A,metal
metal.00036.wav, Slayer, In-a-gadda-da-vida,metal
metal.00037.wav,N/A,N/A,metal
metal.00038.wav, Metallica, ...And Justice For All,metal
metal.00039.wav, Metallica, Star Wars Imperial March,metal
metal.00040.wav, Dio, Stand Up And Shout,metal
metal.00041.wav, Dio, Gypsy,metal
metal.00042.wav, Dio, Caught InThe Middle,metal
metal.00043.wav, Dio, Straight Through The Heart,metal
metal.00044.wav, Dio, Rainbow In The Dark,metal
metal.00045.wav, Dio, Shame On The Night,metal
metal.00046.wav, New Bomb Turks, Hammerless Nail,metal
metal.00047.wav, New Bomb Turks, Bachelor's High,metal
metal.00048.wav, New Bomb Turks, Professional Againster,metal
metal.00049.wav, New Bomb Turks, Cultural Elite Sign-Up Sheet,metal
metal.00050.wav, New Bomb Turks, Jukebox Lean,metal
metal.00051.wav, New Bomb Turks, Jeers Of A Clown,metal
metal.00052.wav, New Bomb Turks, Look Alive Jive,metal
metal.00053.wav, New Bomb Turks, Staring Down The Gift Horse,metal
metal.00054.wav, New Bomb Turks, Shoot The Offshoot,metal
metal.00055.wav, New Bomb Turks, Drop What You're Doin',metal
metal.00056.wav, New Bomb Turks, Telephone Numbrrr,metal
metal.00057.wav, New Bomb Turks, Wrest Your Hands,metal
metal.00058.wav, Queen, Tie Your Mother Down,metal
metal.00059.wav, Queen, Tear it up,metal
metal.00060.wav, Queen, We Will Rock You,metal
metal.00061.wav, Dio, Stand Up And Shout,metal
metal.00062.wav, Dio, Gypsy,metal
metal.00063.wav, Dio, Caught In The Middle,metal
metal.00064.wav, Dio, Straight Through The Heart,metal
metal.00065.wav, Dio, Rainbow In The Dark,metal
metal.00066.wav, Dio, Shame On The Night,metal
metal.00067.wav, AC/DC, Big Gun,metal
metal.00068.wav, Judas Priest, Breaking the Law,metal
metal.00069.wav, Black Sabbath, Paranoid,metal
metal.00070.wav, AC/DC, Highway To Hell,metal
metal.00071.wav, Def Leppard, Pour Some Sugar On Me,metal
metal.00072.wav, Deep Purple, Smoke On The Water,metal
metal.00073.wav, Metallica, The Memory Remains,metal
metal.00074.wav, Johnny Crass, Internet Sandman,metal
metal.00075.wav, Metallica, Until It Sleeps,metal
metal.00076.wav,N/A,N/A,metal
metal.00077.wav, Judas Priest, Hell Patrol,metal
metal.00078.wav, Metallica, Prince Charming,metal
metal.00079.wav, Def Leppard, Photograph,metal
metal.00080.wav, Def Leppard, Rocket,metal
metal.00081.wav, Guns N' Roses, Live and Let Die,metal
metal.00082.wav, Guns N' Roses, Welcome To The Jungle,metal
metal.00083.wav, Metallica, For Whom The Bell Tolls,metal
metal.00084.wav, Black Sabbath, Shock the Monkey,metal
metal.00085.wav, Ozzy Osbourne,N/A,metal
metal.00086.wav, Bon Jovi, You Give Love A Bad Name,metal
metal.00087.wav, Metallica, So What,metal
metal.00088.wav, Danzig, Twist of Cain,metal
metal.00089.wav,N/A,N/A,metal
metal.00090.wav, Black Sabbath, Symptom Of The Universe,metal
metal.00091.wav, Black Sabbath, Sabbath Bloody Sabbath,metal
metal.00092.wav, Iron Maiden, Run to the Hills,metal
metal.00093.wav, Iron Maiden, Phantom Of The Opera,metal
metal.00094.wav, Iron Maiden, The Trooper,metal
metal.00095.wav, Rage Against the Machine, Bombtrack,metal
metal.00096.wav, Rage Against The Machine, Killing In The Name,metal
metal.00097.wav, Rage Against The Machine, Wake Up,metal
metal.00098.wav, Rage Against The Machine, Fistful Of Steel,metal
metal.00099.wav, Rage Against The Machine, Freedom,metal
pop.00000.wav, Mandy Moore, Saturate Me,pop
pop.00001.wav, Spice Girls, Wasting My Time,pop
pop.00002.wav, Mariah Carey, My All,pop
pop.00003.wav, Alanis Morissette, Hand in my pocket,pop
pop.00004.wav, Alanis Morissette, Head Over Feet,pop
pop.00005.wav, Alanis Morissette, Ironic,pop
pop.00006.wav, Alanis Morissette, Thank U,pop
pop.00007.wav, Alanis Morissette, Uninvited,pop
pop.00008.wav, Alanis Morissette, You Learn,pop
pop.00009.wav, Alanis Morissette, You Oughta Know,pop
pop.00010.wav,N/A, I'll Be Watching You,pop
pop.00011.wav, Celine Dion, The Prayer,pop
pop.00012.wav," Aretha Franklin, Celine Dion, Mariah Carey, Shania Twain & Gloria Estefan", You Make Me Feel Like A Natural Woman,pop
pop.00013.wav, Babyface, Every Time I Close My Eyes,pop
pop.00014.wav,N/A, I'll Be Watching You,pop
pop.00015.wav, Britney Spears, (You Drive Me) Crazy,pop
pop.00016.wav, Britney Spears, (I Can't Get No) Satisfaction,pop
pop.00017.wav, Britney Spears, (I Can't Get No) Satisfaction,pop
pop.00018.wav, Britney Spears, Autumn Goodbye,pop
pop.00019.wav, Britney Spears, Baby One More Time,pop
pop.00020.wav, Britney Spears, Can't Make You Love Me,pop
pop.00021.wav, Britney Spears, (You Drive Me) Crazy,pop
pop.00022.wav, Britney Spears, (You Drive Me) Crazy,pop
pop.00023.wav, Britney Spears, I'm So Curious,pop
pop.00024.wav, Britney Spears, Deep in my heart,pop
pop.00025.wav, Britney Spears, From The Bottom Of My Broken Heart,pop
pop.00026.wav, Britney Spears, I'll Never Stop Loving You,pop
pop.00027.wav, Britney Spears, Born To Make You Happy,pop
pop.00028.wav, Britney Spears, I Will Be There,pop
pop.00029.wav, Britney Spears, I Will Still Love You,pop
pop.00030.wav, Britney Spears, Lucky,pop
pop.00031.wav, Britney Spears, Lucky,pop
pop.00032.wav, Britney Spears, Oops I did it again,pop
pop.00033.wav, Britney Spears, Pepsi Now and Then,pop
pop.00034.wav, Britney Spears, Sometimes,pop
pop.00035.wav, Britney Spears, Stronger,pop
pop.00036.wav, Britney Spears, Thinkin' About You,pop
pop.00037.wav, Britney Spears, (You Drive Me) Crazy,pop
pop.00038.wav, Britney Spears, What U See (is what you get),pop
pop.00039.wav, Celine Dion, Dreamin' Of You,pop
pop.00040.wav, Celine Dion, I want you to need me,pop
pop.00041.wav, Peabo Bryson & Regina Belle, A Whole New World,pop
pop.00042.wav, Celine Dion, That's The Way It Is,pop
pop.00043.wav, Cher, Believe,pop
pop.00044.wav, Christina Aguilera, Come On Over (All I Want Is You),pop
pop.00045.wav, Christina Aguilera, Genie In A Bottle,pop
pop.00046.wav, Christina Aguilera, Genie In A Bottle,pop
pop.00047.wav, Christina Aguilera, Lady Marmalade,pop
pop.00048.wav, Christina Aguilera, Lady Marmalade,pop
pop.00049.wav, Christina Aguilera, Pero Me Acuerdo De Ti,pop
pop.00050.wav, Christina Aguilera, What a girl wants,pop
pop.00051.wav, Christina Aguilera, Lady Marmalade,pop
pop.00052.wav, Destiny's Child, Bootylicious,pop
pop.00053.wav, Destiny's Child, Outro Amazing Grace,pop
pop.00054.wav, Destiny's Child, Bootylicious,pop
pop.00055.wav, Destiny's Child, Bug A Boo,pop
pop.00056.wav, Destiny's Child," Jumpin', Jumpin'",pop
pop.00057.wav, Destiny's Child, Bootylicious,pop
pop.00058.wav, Destiny's Child, Independent Women Part I,pop
pop.00059.wav, Destiny's Child," Jumpin', Jumpin'",pop
pop.00060.wav, Destiny's Child, Bootylicious,pop
pop.00061.wav, Destiny's Child, Apple Pie a La Mode,pop
pop.00062.wav, Destiny's Child, Survivor,pop
pop.00063.wav, Diana Ross, Ain't No Mountain High Enough,pop
pop.00064.wav,N/A,N/A,pop
pop.00065.wav, Prince, The Beautiful Ones,pop
pop.00066.wav, Enrique Iglesias, Could I Have This Kiss Forever,pop
pop.00067.wav, Janet Jackson, All For You,pop
pop.00068.wav, Janet Jackson, Someone To Call My Lover,pop
pop.00069.wav, Michael Jackson & Janet Jackson, Scream,pop
pop.00070.wav, Janet Jackson, I Get Lonely,pop
pop.00071.wav, Janet Jackson, All For You,pop
pop.00072.wav, Janet Jackson, Miss You Much,pop
pop.00073.wav, Janet Jackson, Someone To Call My Lover,pop
pop.00074.wav, Jennifer Lopez, I'm Real (Remix),pop
pop.00075.wav, Jennifer Lopez, If you had my love,pop
pop.00076.wav, Jennifer Lopez, Dance With Me,pop
pop.00077.wav, Jennifer Lopez, I'm Real,pop
pop.00078.wav, Jennifer Lopez, Play,pop
pop.00079.wav, Kate Bush, Couldbusting,pop
pop.00080.wav, Christina Aguilera, Lady Marmalade,pop
pop.00081.wav, Ladysmith Black Mambazo, Leaning On The Everlasting Arm,pop
pop.00082.wav, Jennifer Lopez, If you had my love,pop
pop.00083.wav,N/A, American Pie,pop
pop.00084.wav, Madonna, Don't Tell Me,pop
pop.00085.wav, Madonna, Hey Mr. DJ,pop
pop.00086.wav, Madonna, Cherish,pop
pop.00087.wav, Mandy Moore, Crush,pop
pop.00088.wav, Mandy Moore, Candy,pop
pop.00089.wav, Mandy Moore, Candy,pop
pop.00090.wav, Mandy Moore, Crush,pop
pop.00091.wav, Mandy Moore, Everything My Heart Desires,pop
pop.00092.wav, Mandy Moore, In My Pocket,pop
pop.00093.wav, Mandy Moore, I Wanna Be With You,pop
pop.00094.wav, Mandy Moore, I Wanna Be With You,pop
pop.00095.wav, Mandy Moore, Love you for always,pop
pop.00096.wav, Mandy Moore, Quit Breaking My Heart,pop
pop.00097.wav, Mariah Carey, Sweetheart,pop
pop.00098.wav, Mariah Carey, Emotions,pop
pop.00099.wav, Mariah Carey, Always Be My Baby,pop
reggae.00000.wav, Bob Marley, Is This Love,reggae
reggae.00001.wav, Bob Marley, No Woman No Cry,reggae
reggae.00002.wav, Bob Marley, Could You Be Loved,reggae
reggae.00003.wav, Bob Marley, Three Little Birds,reggae
reggae.00004.wav, Bob Marley, Buffalo Soldier,reggae
reggae.00005.wav, Bob Marley," Get Up, Stand Up",reggae
reggae.00006.wav, Bob Marley, Stir it Up,reggae
reggae.00007.wav, Bob Marley, One Love,reggae
reggae.00008.wav, Bob Marley, I shot the Sheriff,reggae
reggae.00009.wav, Bob Marley, Waiting in vain,reggae
reggae.00010.wav, Bob Marley, Redemption Song,reggae
reggae.00011.wav, Bob Marley, Satisfy My Soul,reggae
reggae.00012.wav, Bob Marley, Exodus,reggae
reggae.00013.wav, Bob Marley, Jamming,reggae
reggae.00014.wav, Bob Marley, Natural Mystic,reggae
reggae.00015.wav, Bob Marley, Easy Skanking,reggae
reggae.00016.wav, Bob Marley, Iron Lion Zion,reggae
reggae.00017.wav, Bob Marley, Crazy Baldhead,reggae
reggae.00018.wav, Bob Marley, So Much Trouble In The World,reggae
reggae.00019.wav, Bob Marley, War,reggae
reggae.00020.wav, Bob Marley, Africa Unite,reggae
reggae.00021.wav, Bob Marley, Trenchtown Rock,reggae
reggae.00022.wav, Bob Marley, Keep On Moving,reggae
reggae.00023.wav, Bob Marley, Sun Is Shining,reggae
reggae.00024.wav, Bob Marley, Who The Cap Fits,reggae
reggae.00025.wav, Bob Marley, One Drop,reggae
reggae.00026.wav, Bob Marley," Roots, Rock, Reggae",reggae
reggae.00027.wav, Bob Marley, Pimper's Paradise,reggae
reggae.00028.wav,N/A,N/A,reggae
reggae.00029.wav,N/A,N/A,reggae
reggae.00030.wav,N/A,N/A,reggae
reggae.00031.wav,N/A,N/A,reggae
reggae.00032.wav,N/A,N/A,reggae
reggae.00033.wav, Burning Spear, Burning Reggae,reggae
reggae.00034.wav,N/A,N/A,reggae
reggae.00035.wav,N/A,N/A,reggae
reggae.00036.wav,N/A,N/A,reggae
reggae.00037.wav,N/A,N/A,reggae
reggae.00038.wav,N/A,N/A,reggae
reggae.00039.wav,N/A,N/A,reggae
reggae.00040.wav,N/A,N/A,reggae
reggae.00041.wav, Desmond Dekker, Israelites,reggae
reggae.00042.wav, Burning Spear, Dry and Heavy,reggae
reggae.00043.wav, The Ethiopians, Reggae Hit the Town,reggae
reggae.00044.wav, Burning Spear, Burning Reggae,reggae
reggae.00045.wav,N/A,N/A,reggae
reggae.00046.wav, Dennis Brown, It's Magic,reggae
reggae.00047.wav, Dennis Brown, Money in My Pocket,reggae
reggae.00048.wav, Dennis Brown, Westbound Train,reggae
reggae.00049.wav, Desmond Dekker, Shanty Town,reggae
reggae.00050.wav, Burning Spear, Identity,reggae
reggae.00051.wav,N/A,N/A,reggae
reggae.00052.wav, Pras, Ghetto Superstar (That Is What You Are),reggae
reggae.00053.wav,N/A,N/A,reggae
reggae.00054.wav, Bob Marley, Three Little Birds,reggae
reggae.00055.wav, Bob Marley, Sun Is Shining (remix),reggae
reggae.00056.wav, Bob Marley," Get Up, Stand Up",reggae
reggae.00057.wav, Bob Marley, I shot the Sheriff,reggae
reggae.00058.wav, Bob Marley, Jamming,reggae
reggae.00059.wav, Bob Marley, One Love,reggae
reggae.00060.wav, Bob Marley, Redemption Song,reggae
reggae.00061.wav, Bounty Killer, Living Dangerously,reggae
reggae.00062.wav,N/A,N/A,reggae
reggae.00063.wav, Burning Spear, Marcus Garvey,reggae
reggae.00064.wav, Dennis Brown, Make It Easy,reggae
reggae.00065.wav, Dennis Brown,N/A,reggae
reggae.00066.wav, Dennis Brown, Sitting And Watching,reggae
reggae.00067.wav, Dennis Brown, Some like it hot,reggae
reggae.00068.wav, Dennis Brown, Wolf and Leopards,reggae
reggae.00069.wav, Desmond Dekker, Israelites,reggae
reggae.00070.wav, Gregory Isaacs, John Law,reggae
reggae.00071.wav, Dennis Brown, Big Ships,reggae
reggae.00072.wav, Freddie McGregor, Prophecy,reggae
reggae.00073.wav, Bounty Killer, Hip-Hopera,reggae
reggae.00074.wav, Bounty Killer, Hip-Hopera,reggae
reggae.00075.wav, Peter Tosh, Legalize It,reggae
reggae.00076.wav, Gregory Isaacs, Night Nurse,reggae
reggae.00077.wav, Gregory Isaacs, The Border,reggae
reggae.00078.wav, Gregory Isaacs, Universal Tribulation,reggae
reggae.00079.wav,N/A,N/A,reggae
reggae.00080.wav, Ini Kamoze, Here Comes The Hot Stepper(remix),reggae
reggae.00081.wav, Ini Kamoze, Here Comes The Hot Stepper(remix),reggae
reggae.00082.wav, Ini Kamoze, Here Comes The Hot Stepper(remix),reggae
reggae.00083.wav, Jimmy Cliff, Many Rivers To Cross,reggae
reggae.00084.wav, Jimmy Cliff, The Harder They Come,reggae
reggae.00085.wav, Prince Buster, Judge Dread,reggae
reggae.00086.wav, King Tubby, Splash Out Dub,reggae
reggae.00087.wav, Lauryn Hill and Bob Marley, Turn Your Lights Down Low,reggae
reggae.00088.wav, Marcia Griffiths, Electric Boogie,reggae
reggae.00089.wav, The Now Generation, Boney Dog,reggae
reggae.00090.wav,N/A,N/A,reggae
reggae.00091.wav, Peter Tosh, Legalize It,reggae
reggae.00092.wav, Peter Tosh, Legalize It,reggae
reggae.00093.wav, Peter Tosh and Mick Jagger, Don't Look Back,reggae
reggae.00094.wav, Prince Buster, Ten Commandments,reggae
reggae.00095.wav, Prince Buster, Madness,reggae
reggae.00096.wav, Prince Buster, Barrister Pardon,reggae
reggae.00097.wav, Prince Buster, Here Comes The Bride,reggae
reggae.00098.wav, Prince Buster, Rude Rude Rudee,reggae
reggae.00099.wav, Prince Buster, Al Capone,reggae
rock.00000.wav, Morphine, Potion,rock
rock.00001.wav, Morphine, I Know You Pt. III,rock
rock.00002.wav, Morphine, Early To Bed,rock
rock.00003.wav, Morphine, Wishing Well,rock
rock.00004.wav, Morphine, Like Swimming,rock
rock.00005.wav, Morphine, Murder For The Money,rock
rock.00006.wav, Morphine, French Fries with Pepper,rock
rock.00007.wav, Morphine, Empty Box,rock
rock.00008.wav, Morphine, Eleven O'Clock,rock
rock.00009.wav, Morphine, Hanging On A Curtain,rock
rock.00010.wav, Ani DiFranco, Worthy,rock
rock.00011.wav, Ani DiFranco, Cradle and All,rock
